aX,aY,aZ,gX,gY,gZ
-1.2086,0.1709,-2.8773,189.3921,-242.4316,-85.6323
-1.4648,-0.4534,-2.3433,172.4243,-437.0727,-109.6802
-1.6587,-0.3987,-1.3516,133.7280,-570.6787,-86.1816
-1.2610,-0.4707,2.0043,119.8730,-539.9170,-92.8345
-0.5725,-0.9747,2.1445,30.4565,-202.4536,-92.1631
0.0210,-1.1288,1.0350,-8.9722,-86.9141,-46.7529
-0.1072,-0.7045,0.9746,-56.7627,31.0669,28.8696
-0.3539,-0.2772,0.0916,-75.7446,90.0268,38.2080
-0.4244,-0.1111,-0.3729,-83.8623,139.0991,42.9687
-0.5009,0.1262,-0.8374,-74.7070,142.8223,38.0859
-0.4911,0.1190,-0.9839,-44.4336,140.1367,20.8740
-0.4501,0.0472,-1.2491,-26.4282,127.9907,15.0146
-0.4399,0.0359,-1.2653,-9.7656,87.9517,8.0566
-0.4366,0.0320,-1.1292,-12.4512,70.9839,4.8218
-0.4290,0.0203,-1.0779,-22.2168,53.8330,-3.1738
-0.4186,-0.0559,-0.9950,-25.5737,48.5229,-6.8970
-0.4122,-0.1160,-0.9301,-28.6865,44.6167,-10.8643
-0.4025,-0.2305,-0.8243,-30.6396,45.7764,-10.6201
-0.4169,-0.2490,-0.7515,-34.4238,54.9316,-8.0566
-0.4540,-0.2786,-0.7268,-34.8511,63.7817,-7.5684
-0.5031,-0.2535,-0.7566,-30.3955,78.0029,-6.0425
-0.5228,-0.2196,-0.7307,-19.6533,86.2427,-7.2632
-0.5336,-0.1833,-0.6559,-16.5405,89.7217,-9.3994
-0.5422,-0.1991,-0.6301,-9.7046,97.8393,-12.7563
-0.5889,-0.2168,-0.6494,-5.7983,101.3794,-11.7187
-0.6254,-0.1744,-0.6193,-8.2397,104.6143,-8.7280
-0.6627,-0.1218,-0.5990,-13.1836,107.8491,-10.4980
-0.6661,-0.1414,-0.5902,-26.0010,111.7554,-14.7705
-0.7025,-0.1738,-0.5756,-31.1279,113.9526,-15.0146
-0.7384,-0.1456,-0.6294,-20.6299,119.9951,-15.7471
-0.7996,-0.1050,-0.7546,-9.3384,120.1782,-18.7988
-0.8018,-0.1376,-0.7567,3.3569,109.4360,-25.5737
-0.7800,-0.2778,-0.6260,6.9580,103.8818,-25.8179
-0.7841,-0.3381,-0.4353,10.6201,101.0132,-15.5640
-0.8038,-0.3240,-0.3492,5.7373,104.7974,-7.1411
-0.8561,-0.2527,-0.4050,-19.5923,121.3379,8.9111
-0.8909,-0.1729,-0.5615,-19.4702,128.9062,17.5781
-0.9512,0.0026,-0.8033,-2.5024,122.0093,15.7471
-0.9519,0.0081,-0.7942,22.0947,93.4448,3.1738
-0.9384,-0.0986,-0.6582,25.2686,81.4819,-0.9155
-0.9279,-0.1445,-0.6742,15.1367,67.0166,1.2207
-0.9283,-0.2003,-0.7670,3.8452,59.3872,5.6152
-0.9330,-0.2107,-0.9160,-13.2446,44.6167,17.0288
-0.9695,-0.1300,-1.3414,-6.2256,30.0903,21.9727
-1.0094,-0.0746,-1.3865,25.7568,-19.9585,21.6675
-1.0608,-0.0937,-1.1685,35.2173,-43.1519,16.7847
-1.0658,-0.1421,-1.1561,25.7568,-69.8853,11.5967
-1.0857,-0.2091,-1.4602,9.7046,-83.4351,13.3667
-1.1262,-0.2491,-1.7623,-9.5215,-130.1880,21.4844
-1.2889,-0.3013,-2.4170,1.2817,-171.4477,26.9775
-1.4280,-0.2417,-2.5734,53.0395,-286.3159,34.5459
-1.7941,-0.0803,-2.3104,79.1626,-347.2900,32.2266
-1.9329,-0.0386,-2.1027,92.5903,-433.9599,18.0664
-2.0552,-0.0918,-2.0710,84.7168,-462.4633,11.1084
-2.1162,-0.1130,-2.1989,94.7876,-508.7890,2.9907
-2.1560,-0.0536,-2.2377,112.3657,-529.2358,-0.4883
-2.1849,0.0059,-2.0343,133.0566,-574.9512,-12.0239
-2.1562,-0.0159,-1.8817,139.0381,-604.1870,-24.3530
-2.0543,0.1273,-1.5038,142.5781,-610.1074,-30.0293
-1.9573,0.2472,-1.2716,144.5923,-599.9756,-60.2417
-1.6058,0.0880,-0.7382,126.8921,-586.3037,-84.0454
-1.3879,-0.0992,-0.4430,62.6831,-548.5229,-110.1074
-0.9602,-0.2716,0.0776,42.2974,-515.5640,-109.8633
-0.7858,-0.2699,0.0869,35.4614,-423.4008,-108.2153
-0.5740,-0.2111,0.0142,40.4663,-389.7705,-111.3281
-0.4874,-0.2303,0.0944,30.5176,-352.3559,-123.1079
-0.2878,-0.3375,0.3408,19.4092,-334.2285,-125.3662
-0.1927,-0.3350,0.3627,17.8223,-278.6865,-118.1641
-0.0221,-0.3041,0.1372,21.3013,-253.1738,-114.5019
0.0507,-0.3472,0.1338,19.1650,-232.2998,-106.6894
0.1636,-0.3912,0.3342,24.8413,-221.5576,-99.8535
0.2794,-0.3837,0.2643,44.2505,-187.2558,-88.6841
0.3221,-0.3865,0.3401,47.7905,-178.4057,-84.3506
0.3993,-0.3494,0.5164,46.0205,-157.4707,-75.6226
0.4467,-0.3657,0.5179,42.7856,-139.5874,-74.0967
0.5427,-0.4291,0.4650,30.7617,-107.1167,-69.9463
0.5787,-0.4185,0.4399,27.5879,-94.3603,-65.1855
0.6288,-0.3792,0.3661,26.6113,-74.2188,-58.3496
0.6624,-0.4084,0.3640,25.8179,-64.0259,-58.0444
0.7460,-0.5314,0.4071,22.0337,-60.3027,-55.8472
0.7788,-0.5638,0.4351,15.5029,-49.3164,-45.7153
0.8405,-0.5751,0.4287,13.0615,-42.4194,-39.8560
0.8572,-0.5371,0.3988,7.3242,-29.6631,-29.9072
0.8818,-0.5018,0.3112,3.9673,-26.1230,-27.8320
0.8998,-0.5277,0.3073,-0.1831,-25.4517,-24.6582
0.9293,-0.5684,0.2928,0.6104,-24.5972,-20.8740
0.9355,-0.5511,0.2634,6.9580,-23.7427,-11.2915
0.9243,-0.4790,0.2771,10.1929,-24.3530,-7.4463
0.9119,-0.4285,0.3013,14.8926,-23.3765,-5.7983
0.8936,-0.3800,0.3232,13.3667,-21.7285,-8.1787
0.8907,-0.4021,0.3424,2.9907,-18.7988,-13.8550
0.8942,-0.4731,0.3719,-1.3428,-15.4419,-14.4043
0.8938,-0.4729,0.3367,-1.6479,-7.3853,-10.0098
0.8846,-0.4203,0.2996,-1.4648,-5.9814,-7.8125
0.8746,-0.3934,0.3051,-1.8921,-4.0283,-7.5073
0.8630,-0.3613,0.2726,0.4883,-2.3193,-9.3994
0.8800,-0.4305,0.2682,0.9155,-0.9766,-14.2822
0.8890,-0.4695,0.2789,-1.3428,-0.5493,-14.8926
0.8918,-0.4968,0.2802,-5.0659,2.5024,-11.2915
0.8877,-0.4786,0.2416,-5.0659,5.3101,-8.6060